"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed"
"reviewer_A_batch_05rows1001-1250.csv","207","rayyan-550687329","39214763","10.1016/S2589-7500(24)00191-2","Diagnostic accuracy of a machine learning algorithm using point-of-care high-sensitivity cardiac troponin I for rapid rule-out of myocardial infarction: a retrospective study.","2024","The Lancet. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","209","rayyan-550687331","37775727","10.1007/s10840-023-01657-y","An annotation-independent algorithm based on electrogram characteristics to guide the identification of ventricular tachycardia isthmuses in patients with structural heart disease.","2024","Journal of interventional cardiac electrophysiology : an international journal of           arrhythmias and pacing","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","212","rayyan-550687334","32157953","10.1161/JAHA.119.014176","Risk Score for Predicting 2-Year Mortality in Patients With Chagas Cardiomyopathy From Endemic Areas: SaMi-Trop Cohort Study.","2020","Journal of the American Heart Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","214","rayyan-550687336","28339886","10.1093/europace/euw430","Optimal method of measuring the T-peak to T-end interval for risk stratification in primary prevention.","2018","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","222","rayyan-550687344","37420786","10.3390/s23125618","Automated Signal Quality Assessment of Single-Lead ECG Recordings for Early Detection of Silent Atrial Fibrillation.","2023","Sensors (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","225","rayyan-550687347","12918838","","Acoustic phenomena and valve dysfunction in cardiac prostheses: data acquisition and collection via the Internet.","2003","The Journal of heart valve disease","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","227","rayyan-550687349","34033209","10.1111/cpf.12715","Combining ECG and echocardiography to identify transthyretin cardiac amyloidosis in heart failure.","2021","Clinical physiology and functional imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","229","rayyan-550687351","39864743","10.1016/j.jocmr.2025.101844","Joint image reconstruction and segmentation of real-time cardiovascular magnetic resonance imaging in free-breathing using a model based on disentangled representation learning.","2025","Journal of cardiovascular magnetic resonance : official journal of the Society           for Cardiovascular Magnetic Resonance","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","235","rayyan-550687357","16915768","10.1515/BMT.2006.013","Comparison of three methods for beat-to-beat-interval extraction from continuous blood pressure and electrocardiogram with respect to heart rate variability analysis.","2006","Biomedizinische Technik. Biomedical engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","237","rayyan-550687359","19272065","10.1111/j.1540-8159.2008.02243.x","Automatic management of left ventricular stimulation: hints for technologic improvement.","2009","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_05rows1001-1250.csv","239","rayyan-550687361","26824741","10.1111/jce.12939","Early Changes in QRS Frequency Following Cardiac Resynchronization Predict Hemodynamic Response in Left Bundle Branch Block Patients.","2016","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","1","rayyan-550687373","19298569","10.1111/j.1540-8167.2009.01438.x","Heart rate turbulence as a predictor of cardiac mortality and arrhythmic events in patients with dilated cardiomyopathy: a prospective study.","2009","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","2","rayyan-550687374","32270881","10.1111/pace.13910","Validation of scoring system predicting permanent pacemaker implantation after transcatheter aortic valve replacement.","2020","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","9","rayyan-550687381","39549437","10.1016/j.ejrad.2024.111835","ECG, clinical and novel CT-imaging predictors of necessary pacemaker implantation after transfemoral aortic valve replacement.","2025","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","10","rayyan-550687382","25998895","10.1016/j.hrthm.2015.04.035","T-peak to T-end interval for prediction of ventricular tachyarrhythmia and mortality in a primary prevention population with systolic cardiomyopathy.","2015","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","14","rayyan-550687386","39943462","10.3390/s25030824","A Vision Transformer Model for the Prediction of Fatal Arrhythmic Events in Patients with Brugada Syndrome.","2025","Sensors (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","17","rayyan-550687389","12090139","10.1515/bmte.2002.47.5.117","High frequency intra-QRS signals in idiopathic dilated cardiomyopathy.","2002","Biomedizinische Technik. Biomedical engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","24","rayyan-550687396","28188001","10.1016/j.ijcard.2017.02.007","Risk factor algorithm used to predict frequent premature ventricular contraction-induced cardiomyopathy.","2017","International journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","30","rayyan-550687402","18817921","10.1016/j.jelectrocard.2008.07.018","Where do derived precordial leads fail?","2008","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","34","rayyan-550687406","34534279","10.1093/eurheartj/ehab649","Application of artificial intelligence to the electrocardiogram.","2021","European heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","35","rayyan-550687407","9826855","10.1111/j.1540-8159.1998.tb01122.x","Body surface Laplacian mapping in patients with left or right ventricular bundle branch block.","1998","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","37","rayyan-550687409","14991134","10.1007/s00117-003-1009-1","[Determining global heart function with real time TrueFISP in one respiratory cycle].","2004","Der Radiologe","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","38","rayyan-550687410","40403424","10.1016/j.jelectrocard.2025.154023","Unmasking loss of capture and prolonged left ventricular latency by the Biotronik desynchronization-detection algorithm.","2025","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","39","rayyan-550687411","30534850","10.5830/CVJA-2018-042","A diagnostic algorithm for pulmonary hypertension due to left heart disease in resource-limited settings: can busy clinicians adopt a simple, practical approach?","2019","Cardiovascular journal of Africa","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","41","rayyan-550687413","38301492","10.1016/j.jelectrocard.2024.01.006","Artificial intelligence-enhanced electrocardiography for accurate diagnosis and management of cardiovascular diseases.","2024","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","43","rayyan-550687415","21723693","10.1016/j.cjca.2011.02.001","Noninvasive prediction of left ventricular end-diastolic pressure in patients with coronary artery disease and preserved ejection fraction.","2012","The Canadian journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","46","rayyan-550687418","36610062","10.1093/europace/euac261","Improved prediction of sudden cardiac death in patients with heart failure through digital processing of electrocardiography.","2023","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","49","rayyan-550687421","32335821","10.1007/s10554-020-01862-0","Aortic valve calcification scoring with computed tomography: impact of iterative reconstruction techniques.","2020","The international journal of cardiovascular imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","51","rayyan-550687423","40968955","10.3390/s25113360","A Novel Method for ECG-Free Heart Sound Segmentation in Patients with Severe Aortic Valve Disease.","2025","Sensors (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","56","rayyan-550687428","39603748","10.1016/j.jacc.2024.06.054","Using Electrocardiogram to Assess Diastolic Function and Prognosis in Mitral Regurgitation.","2024","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","66","rayyan-550687438","18002139","10.1109/IEMBS.2007.4352473","Monitoring of obstructive sleep apnea in heart failure patients.","2007","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","71","rayyan-550687443","34260141","10.1111/jce.15171","Using ensemble of ensemble machine learning methods to predict outcomes of cardiac resynchronization.","2021","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","77","rayyan-550687449","40684845","10.1016/j.jtcvs.2025.06.037","Risk stratification of coronary artery bypass patients using an artificial intelligence electrocardiogram-derived age.","2026","The Journal of thoracic and cardiovascular surgery","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","98","rayyan-550687470","30562104","10.1161/CIRCEP.118.006730","Predictive Score for Identifying Survival and Recurrence Risk Profiles in Patients Undergoing Ventricular Tachycardia Ablation: The I-VT Score.","2018","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","106","rayyan-550687478","31519393","10.1016/j.jelectrocard.2019.08.005","12-Lead ECG interpretation by database comparison.","2019","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","111","rayyan-550687483","36815416","10.1701/3981.39637","[Artificial intelligence applied to the electrocardiogram, or is there really a needle in a haystack?].","2023","Recenti progressi in medicina","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","118","rayyan-550687491","17340125","10.1007/s10334-007-0069-z","Comparative evaluation of active contour model extensions for automated cardiac MR image segmentation by regional error assessment.","2007","Magma (New York, N.Y.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","128","rayyan-550687501","40817221","10.1186/s12911-025-03091-8","Risk prediction of QTc prolongation occurrence in cancer patients treated with commonly used oral tyrosine kinase inhibitors: machine learning modeling or conventional statistical analysis better?","2025","BMC medical informatics and decision making","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","135","rayyan-550687508","29871808","10.1016/j.ijcard.2018.05.063","Assessment of a conduction-repolarisation metric to predict Arrhythmogenesis in right ventricular disorders.","2018","International journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","145","rayyan-550687518","39854935","10.1016/j.jelectrocard.2025.153878","Estimating very low ejection fraction from the 12 Lead ECG among patients with acute heart failure.","2025","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","149","rayyan-550687522","37943680","10.1093/eurjpc/zwad348","Artificial intelligence electrocardiogram as a novel screening tool to detect a newly abnormal left ventricular ejection fraction after anthracycline-based cancer therapy.","2024","European journal of preventive cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","150","rayyan-550687523","33212046","10.1016/j.ahj.2020.11.006","A multi-modal diagnostic model improves detection of cardiac amyloidosis among patients with diagnostic confirmation by cardiac biopsy.","2021","American heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","158","rayyan-550687531","40888124","10.1161/CIRCULATIONAHA.125.076279","Phenotypic Selectivity of Artificial Intelligence-Enhanced Electrocardiography in Cardiovascular Diagnosis and Risk Prediction.","2025","Circulation","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","163","rayyan-550687536","16792027","10.1016/j.ancard.2005.12.001","[Risk stratification in atrial and ventricular arrhythmias].","2006","Annales de cardiologie et d'angeiologie","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","171","rayyan-550687544","40348407","10.1136/heartjnl-2024-324424","State-of-the-art analysis of electrocardiogram findings in sudden cardiac death.","2025","Heart (British Cardiac Society)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","177","rayyan-550687550","40320390","10.1002/ehf2.15318","Novel three-dimensional ECG algorithm for reliable screening for cardiac amyloidosis.","2025","ESC heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","183","rayyan-550687556","1523558","","[The differential electrocardiographic diagnosis of dilated cardiomyopathy and ischemic heart disease (the data from precordial mapping)].","1992","Terapevticheskii arkhiv","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","187","rayyan-550687560","15864234","10.1016/j.ahj.2004.06.025","Electrocardiographic damage scores and cardiovascular mortality.","2005","American heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","191","rayyan-550687564","37629684","10.3390/medicina59081394","Accurate Prediction of Sudden Cardiac Death Based on Heart Rate Variability Analysis Using Convolutional Neural Network.","2023","Medicina (Kaunas, Lithuania)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","197","rayyan-550687570","31093884","10.1007/s12028-019-00734-3","Heart Rate Variability as a Biomarker of Neurocardiogenic Injury After Subarachnoid Hemorrhage.","2020","Neurocritical care","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","205","rayyan-550687578","20008307","10.1161/CIRCEP.109.859942","ECG criteria to identify epicardial ventricular tachycardia in nonischemic cardiomyopathy.","2010","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","207","rayyan-550687580","28708197","10.5603/KP.a2017.0060","Risk stratification personalised model for prediction of life-threatening ventricular tachyarrhythmias in patients with chronic heart failure.","2017","Kardiologia polska","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","221","rayyan-550687594","37389511","10.1016/j.jcmg.2023.05.002","Development and Validation of a Prediction Model and Score for Transthyretin Cardiac Amyloidosis Diagnosis: T-Amylo.","2023","JACC. Cardiovascular imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","246","rayyan-550687619","34380426","10.1186/s12877-021-02391-8","Prediction of biological age and all-cause mortality by 12-lead electrocardiogram in patients without structural heart disease.","2021","BMC geriatrics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_06rows1251-1500.csv","248","rayyan-550687621","40289607","10.1111/anec.70083","A Case Report: Electrotonic Modulation-Related T-Wave Over-Sensing After Left Bundle Branch Pacing.","2025","Annals of noninvasive electrocardiology : the official journal of the           International Society for Holter and Noninvasive Electrocardiology, Inc","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","13","rayyan-550687636","37913604","10.1016/j.jvc.2023.10.001","Use of physical examination, electrocardiography, radiography, and biomarkers to predict echocardiographic stage B2 myxomatous mitral valve disease in preclinical Cavalier King Charles Spaniels.","2023","Journal of veterinary cardiology : the official journal of the European Society           of Veterinary Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","22","rayyan-550687645","38757395","10.1002/ehf2.14852","Cardiac amyloidosis is not a single disease: a multiparametric comparison between the light chain and transthyretin forms.","2024","ESC heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","26","rayyan-550687649","29283466","10.1002/jmri.25937","Improved segmental myocardial strain reproducibility using deformable registration algorithms compared with feature tracking cardiac MRI and speckle tracking echocardiography.","2018","Journal of magnetic resonance imaging : JMRI","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","29","rayyan-550687652","26323810","10.1007/s00399-015-0387-1","[Differential diagnosis of tachycardia with a broad QRS-complex].","2015","Herzschrittmachertherapie & Elektrophysiologie","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","32","rayyan-550687655","31588038","10.1016/j.jmir.2019.08.006","Intelligent Imaging: Radiomics and Artificial Neural Networks in Heart Failure.","2019","Journal of medical imaging and radiation sciences","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","33","rayyan-550687656","33188796","10.1016/j.ijcard.2020.11.012","Prediction of current and new development of atrial fibrillation on electrocardiogram with sinus rhythm in patients without structural heart disease.","2021","International journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","36","rayyan-550687659","37797416","10.1016/j.ienj.2023.101365","Early myopericarditis diagnosed in a 31-year-old patient using smartwatch technology: A case report.","2023","International emergency nursing","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","39","rayyan-550687662","31840899","10.1111/jce.14320","Man vs machine: Performance of manual vs automated electrocardiogram analysis for predicting the chamber of origin of idiopathic ventricular arrhythmia.","2020","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","43","rayyan-550687666","32553221","10.1016/j.jacep.2020.02.008","Electroanatomical Voltage Mapping to Distinguish Right-Sided Cardiac Sarcoidosis From Arrhythmogenic Right Ventricular Cardiomyopathy.","2020","JACC. Clinical electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","44","rayyan-550687667","29325362","10.3760/cma.j.issn.0253-3758.2017.12.006","[Predicting value of 2014 European guidelines risk prediction model for sudden cardiac death (HCM Risk-SCD) in Chinese patients with hypertrophic cardiomyopathy].","2017","Zhonghua xin xue guan bing za zhi","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","50","rayyan-550687673","33018000","10.1109/EMBC44109.2020.9175775","Recognition of Premature Ventricular Contraction Beat from 12Lead ECG Based on A Novel Detection Function of QRS Onset.","2020","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","52","rayyan-550687675","27515893","10.1016/j.amjcard.2016.07.008","A Clinical Risk Score to Improve the Diagnosis of Tachycardia-Induced Cardiomyopathy in Childhood.","2016","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","65","rayyan-550687688","33566932","10.36660/abc.20190501","Validation of a Simple Electrocardiographic Algorithm for Detection of Ventricular Tachycardia.","2021","Arquivos brasileiros de cardiologia","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","69","rayyan-550687692","35746166","10.3390/s22124384","Mechanocardiography in the Detection of Acute ST Elevation Myocardial Infarction: The MECHANO-STEMI Study.","2022","Sensors (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","75","rayyan-550687698","28248005","10.1111/anec.12440","Evaluation of the ECG based Selvester scoring method to estimate myocardial scar burden and predict clinical outcome in patients with left bundle branch block, with comparison to late gadolinium enhancement CMR imaging.","2017","Annals of noninvasive electrocardiology : the official journal of the           International Society for Holter and Noninvasive Electrocardiology, Inc","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","82","rayyan-550687705","23932443","10.1016/j.healun.2013.06.007","QRS prolongation is strongly associated with life-threatening ventricular arrhythmias in children with dilated cardiomyopathy.","2013","The Journal of heart and lung transplantation : the official publication of the           International Society for Heart Transplantation","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","88","rayyan-550687711","33957319","10.1016/j.hrthm.2021.04.032","The precordial R' wave: A novel discriminator between cardiac sarcoidosis and arrhythmogenic right ventricular cardiomyopathy in patients presenting with ventricular tachycardia.","2021","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","89","rayyan-550687712","12571203","","Performance of OSEM and depth-dependent resolution recovery algorithms for the evaluation of global left ventricular function in 201Tl gated myocardial perfusion SPECT.","2003","Journal of nuclear medicine : official publication, Society of Nuclear Medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","101","rayyan-550687724","10653675","10.1053/euhj.1999.1748","Optimizing the initial 12-lead electrocardiographic diagnosis of acute myocardial infarction.","2000","European heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
